S_No_,Long,Lat,USIN,State,District,Block_Mand,Village,CCE_Date,Geo_Coordi,Target_Cro,CCE_Plot_S,QC_Status,Wet_Weight,Dry_Weight,Yield_kg_h,CCCI_Jaya_Shankar_250,CWSI_Jaya_Shankar_250,EVI_225_TS_Jaya,EVI_257_TS_Jaya,Jaya_Shankar_max_GS_250,Jaya_Shankar_max_VS_250,Jaya_Shankar_min_GS_250,Jaya_Shankar_min_VS_250,Jaya_Shankar_rf_GS_250,Jaya_Shankar_rf_VS_250,JayaShankar_17_Aug_SM_250m,jayashankar_4_oct_sm_250m,NDVI_225_TS_Jaya,NDVI_257_TS_Jaya
2741,79.64729005,18.29525046,58058,TELANGANA,Jaya Shankar,Mogullapalle,Issipet,03-12-2020,POINT(79.64729005 18.29525046),Paddy - IR,Square (5x5m),Accepted,12.38,11.142,4457,0.313330233,0.737728298,0.355699986,0.470499992,30.41553688,31.8018074,24.09586906,24.6407547,346.4545593,789.3244629,0.326355338,0.312355846,0.551699996,0.637099981
2742,79.61057003,18.35446674,58057,TELANGANA,Jaya Shankar,Mogullapalle,ippalapalli,03-12-2020,POINT(79.61057003 18.35446674),Paddy - IR,Square (5x5m),Accepted,12.49,11.241,4496,0.300205201,0.509890139,0.241799995,0.4833,30.43305969,31.7763195,24.00395012,24.55071831,336.3676147,591.2985229,0.33314383,0.338447332,0.337700009,0.710099995
2743,79.60726869,18.36306941,58056,TELANGANA,Jaya Shankar,Mogullapalle,ippalapalli,03-12-2020,POINT(79.60726869 18.36306941),Paddy - IR,Square (5x5m),Accepted,10.74,9.666,3866,0.297244281,0.576713383,0.162699997,0.496100008,30.43809319,31.77375031,23.99010086,24.53825378,334.3868408,539.7723389,0.343199551,0.287985981,0.196799994,0.676800013
2744,79.59706839,18.35660353,58055,TELANGANA,Jaya Shankar,Mogullapalle,Akinepalle,03-12-2020,POINT(79.59706839 18.35660353),Paddy - IR,Square (5x5m),Accepted,10.74,9.666,3866,0.304809153,0.544239938,0.246600002,0.425700009,30.44170952,31.78453827,24.01383972,24.56626701,333.5985413,532.3713989,0.142942712,0.325984,0.42840001,0.737900019
2745,79.58530487,18.34981953,58054,TELANGANA,Jaya Shankar,Mogullapalle,Akinepalle,03-12-2020,POINT(79.58530487 18.34981953),Paddy - IR,Square (5x5m),Accepted,11.5,10.35,4140,0.297880381,0.396267116,0.263099998,0.608500004,30.44534874,31.79551125,24.03808022,24.59495354,332.6139526,526.8654175,0.29742375,0.343199551,0.465999991,0.808700025
2746,79.59903306,18.34188076,58053,TELANGANA,Jaya Shankar,Mogullapalle,Peddakomatipalle,03-12-2020,POINT(79.59903306 18.34188076),Paddy - IR,Square (5x5m),Accepted,11.54,10.386,4154,0.300494403,0.585546792,0.29370001,0.5625,30.44101334,31.79130936,24.0328846,24.58684158,334.0966492,555.3815308,0.345400035,0.342632145,0.561600029,0.753000021
2759,79.74922969,18.36901686,58010,TELANGANA,Jaya Shankar,Chityal,Jadalapet,02-12-2020,POINT(79.74922969 18.36901686),Paddy - IR,Square (5x5m),Accepted,11.6,10.44,4176,0.306977957,0.876281917,0.1787,0.676599979,30.37772369,31.71753693,23.92437172,24.4341259,352.3961792,965.527771,0.215894818,0.334527731,0.304100007,0.849699974
2760,79.75722757,18.36388028,58009,TELANGANA,Jaya Shankar,Chityal,Jadalapet,02-12-2020,POINT(79.75722757 18.36388028),Paddy - IR,Square (5x5m),Accepted,9.815,8.8335,3533,0.306914419,0.857985854,0.176699996,0.395999998,30.37341118,31.71352196,23.91967583,24.42668724,353.6825562,995.9388428,0.343759894,0.340885729,0.243699998,0.581700027
2761,79.80303628,18.39116253,58008,TELANGANA,Jaya Shankar,Bhupalpalle,Gudadupalle,02-12-2020,POINT(79.80303628 18.39116253),Paddy - IR,Square (5x5m),Accepted,12,10.8,4320,0.306965232,0.93381083,0.156000003,0.674199998,30.35471916,31.67903709,23.85484314,24.3489666,345.2046509,1121.530396,0.267417639,0.322119504,0.242500007,0.887600005
2762,79.7975843,18.38442205,58007,TELANGANA,Jaya Shankar,Bhupalpalle,Gudadupalle,02-12-2020,POINT(79.7975843 18.38442205),Paddy - IR,Square (5x5m),Accepted,11.46,10.314,4126,0.308550984,0.783030689,0.057399999,0.497299999,30.35804939,31.68766785,23.87282372,24.36924362,350.5437012,1103.107788,0.179293305,0.326355338,0.059700001,0.715300024
2803,79.83198117,18.32087399,57966,TELANGANA,Jaya Shankar,Ghanpur (Mulug),Mylaram,02-12-2020,POINT(79.83198117 18.32087399),Paddy - IR,Square (5x5m),Accepted,12,10.8,4320,0.306384027,0.620435417,0.223399997,0.255299985,30.33494186,31.69948578,23.93425751,24.41719246,375.3891907,1240.306274,0.330987722,0.301580101,0.376899987,0.386299998
2818,79.89542938,18.32319642,57950,TELANGANA,Jaya Shankar,Ghanpur (Mulug),Thupuram,02-12-2020,POINT(79.89542938 18.32319642),Paddy - IR,Square (5x5m),Accepted,12.14,10.926,4370,0.305088848,0.51662612,0.0986,0.358099997,30.30877304,31.67314339,23.90007782,24.36449242,377.059021,1341.677246,0.340885729,0.335871667,0.119800001,0.512799978
2819,79.90159549,18.3176352,57948,TELANGANA,Jaya Shankar,Ghanpur (Mulug),Thupuram,02-12-2020,POINT(79.90159549 18.3176352),Paddy - IR,Square (5x5m),Accepted,12.29,11.061,4424,0.314520627,0.55427593,0.134599999,0.381599993,30.30333138,31.67261887,23.90566254,24.36585617,377.5474548,1335.569214,0.278638929,0.324705422,0.231099993,0.64349997
2860,79.88006358,18.33606981,57894,TELANGANA,Jaya Shankar,Ghanpur (Mulug),Ghanpur,01-12-2020,POINT(79.88006358 18.33606981),Paddy - IR,Square (5x5m),Accepted,12.34,11.106,4442,0.308402896,0.629754305,0.119599998,0.404399991,30.314188,31.67348099,23.89399147,24.36245537,376.4139404,1347.764526,0.30023095,0.358320862,0.160500005,0.599399984
2863,79.86233474,18.31223515,57891,TELANGANA,Jaya Shankar,Ghanpur (Mulug),Ghanpur,01-12-2020,POINT(79.86233474 18.31223515),Paddy - IR,Square (5x5m),Accepted,12.46,11.214,4486,0.315048426,0.497724205,0.055,0.179800004,30.32082748,31.69055557,23.92945099,24.40233421,383.574585,1317.596436,0.280638784,0.340885729,0.0539,0.334899992
2890,79.60005994,18.33548863,57839,TELANGANA,Jaya Shankar,Mogullapalle,Peddakomatipalle,01-12-2020,POINT(79.60005994 18.33548863),Paddy - IR,Square (5x5m),Accepted,11.74,10.566,4226,0.300232977,0.729495823,0.384499997,0.255699992,30.43596649,31.79378319,24.04648209,24.59897041,336.1755981,605.9602051,0.344313323,0.327159435,0.620000005,0.422500014
2892,79.58221172,18.33465675,57837,TELANGANA,Jaya Shankar,Mogullapalle,Parlapalle,01-12-2020,POINT(79.58221172 18.33465675),Paddy - IR,Square (5x5m),Accepted,12.24,11.016,4406,0.30072096,0.488327563,0.279799998,0.759000003,30.44466591,31.80237579,24.05737495,24.6158638,333.0138855,550.8231201,0.355434686,0.326355338,0.488700002,0.729900002
2913,79.75381552,18.42725162,57800,TELANGANA,Jaya Shankar,Bhupalpalle,Neredpalle,30-11-2020,POINT(79.75381552 18.42725162),Paddy - IR,Square (5x5m),Accepted,12.5,11.25,4500,0.317681849,0.656713784,0.0526,0.268099993,30.37877655,31.6818943,23.82944679,24.33553123,329.5400391,961.2149048,0.302895218,0.340288252,0.092600003,0.64139998
2914,79.74588423,18.44601126,57799,TELANGANA,Jaya Shankar,Bhupalpalle,Neredpalle,30-11-2020,POINT(79.74588423 18.44601126),Paddy - IR,Square (5x5m),Accepted,12.59,11.331,4532,0.310537606,0.633749425,0.286300004,0.219500005,30.38477898,31.67461586,23.80206299,24.30989265,321.9868469,927.9281006,0.302895218,0.340288252,0.423000008,0.3741
2915,79.89213328,18.61813074,57798,TELANGANA,Jaya Shankar,Kataram,Dhanwada,30-11-2020,POINT(79.89213328 18.61813074),Paddy - IR,Square (5x5m),Accepted,7.92,7.128,2851,0.308921963,0.676505566,0.322400004,0.498899996,30.33972359,31.55833626,23.56563187,24.06047821,172.1400757,885.1729736,0.311265141,0.357515991,0.530399978,0.84009999
2916,79.9049215,18.61626657,57797,TELANGANA,Jaya Shankar,Kataram,Dhanwada,30-11-2020,POINT(79.9049215 18.61626657),Paddy - IR,Square (5x5m),Accepted,8.29,7.461,2984,0.311205834,0.650269747,0.1611,0.282999992,30.33572006,31.55666351,23.5671978,24.06144905,178.9512634,891.5315552,0.284434885,0.329493403,0.245800003,0.539399981
2917,79.92970721,18.62439205,57795,TELANGANA,Jaya Shankar,Kataram,Garepalle,30-11-2020,POINT(79.92970721 18.62439205),Paddy - IR,Square (5x5m),Accepted,8.23,7.407,2963,0.31830126,0.684926212,0.139500007,0.480599999,30.32881737,31.54964256,23.55954552,24.05391884,185.796936,885.5980225,0.3078444,0.335871667,0.174799994,0.616699994
2918,79.9589312,18.66280228,57794,TELANGANA,Jaya Shankar,Kataram,Nasthur Palle,30-11-2020,POINT(79.9589312 18.66280228),Paddy - IR,Square (5x5m),Accepted,8.385,7.5465,3019,0.309775621,0.612617016,0.447899997,0.407299995,30.32140923,31.53132439,23.52486992,24.02398491,221.6616211,885.7453613,0.316495419,0.343199551,0.652100027,0.574000001
2919,79.96491464,18.60539897,57792,TELANGANA,Jaya Shankar,Kataram,Chinthakani,30-11-2020,POINT(79.96491464 18.60539897),Paddy - IR,Square (5x5m),Accepted,7.715,6.9435,2777,0.314639181,0.716236055,0.150700003,0.211700007,30.31054688,31.5499382,23.58636665,24.07540894,225.1047363,946.8566895,0.215894818,0.337816805,0.209600002,0.267699987
2921,79.93383063,18.58480368,57789,TELANGANA,Jaya Shankar,Kataram,Sunderajpet,30-11-2020,POINT(79.93383063 18.58480368),Paddy - IR,Square (5x5m),Accepted,8.275,7.4475,2979,0.322649598,0.650719941,0.221599996,0.363000005,30.32036018,31.56240082,23.60348511,24.0917778,218.5972137,965.4517212,0.295962065,0.344859958,0.35620001,0.546400011
2931,79.73072333,18.33651667,57669,TELANGANA,Jaya Shankar,Chityal,Muchiniparthi,28-11-2020,POINT(79.7307233333333 18.3365166666667),Paddy - IR,Square (5x5m),Accepted,10.81,9.729,3892,0.310585052,0.816647112,0.196899995,0.546500027,30.37942696,31.73792839,23.97568321,24.48916054,356.7267151,964.3512573,0.355859101,0.343199551,0.351099998,0.78609997
2935,79.81445667,18.27516167,57619,TELANGANA,Jaya Shankar,Regonda,Ramannaguda,28-11-2020,POINT(79.8144566666667 18.2751616666667),Paddy - IR,Square (5x5m),Accepted,9.03,8.127,3251,0.309419245,0.617767572,0.111400001,0.343600005,30.33882332,31.73181152,24.01332855,24.50063133,385.3190308,1197.887817,0.298846096,0.316495419,0.157199994,0.520299971
2936,79.80138,18.25724667,57618,TELANGANA,Jaya Shankar,Regonda,Ramannaguda,28-11-2020,POINT(79.80138 18.2572466666667),Paddy - IR,Square (5x5m),Accepted,9.315,8.3835,3353,0.306413472,0.672979534,0.138099998,0.590799987,30.34133339,31.74627495,24.04784966,24.53811836,388.2680664,1182.22876,0.284434885,0.329493403,0.163299993,0.726100028
2937,79.78690833,18.24761333,57617,TELANGANA,Jaya Shankar,Regonda,Tirumalagiri,28-11-2020,POINT(79.7869083333333 18.2476133333333),Paddy - IR,Square (5x5m),Accepted,8.985,8.0865,3235,0.306065261,0.688485682,0.306400001,0.568499982,30.34929848,31.76135826,24.0770359,24.57457733,385.8989258,1147.259277,0.298846096,0.353693396,0.509199977,0.788100004
2938,79.80394833,18.19471667,57604,TELANGANA,Jaya Shankar,Regonda,Sultanpur,27-11-2020,POINT(79.8039483333333 18.1947166666667),Paddy - IR,Square (5x5m),Accepted,8.405,7.5645,3026,0.306538254,0.670524657,0.29460001,0.657800019,30.33559799,31.77509117,24.13056564,24.61918259,403.6245728,1200.9021,0.334527731,0.341475397,0.424100012,0.650099993
2939,79.80389667,18.20822,57602,TELANGANA,Jaya Shankar,Regonda,Sultanpur,27-11-2020,POINT(79.8038966666667 18.20822),Paddy - IR,Square (5x5m),Accepted,8.98,8.082,3233,0.311962336,0.673955739,0.185100004,0.663600028,30.33655357,31.77028847,24.11678123,24.60567093,401.065155,1197.789917,0.231031314,0.344859958,0.324900001,0.82190001
2940,79.78444667,18.22483667,57601,TELANGANA,Jaya Shankar,Regonda,Jaggaiahpet,27-11-2020,POINT(79.7844466666667 18.2248366666667),Paddy - IR,Square (5x5m),Accepted,9.545,8.5905,3436,0.3042548,0.656894147,0.317900002,0.396299988,30.3474369,31.77133751,24.10560989,24.60294342,390.6251221,1157.273804,0.239450902,0.356695622,0.551699996,0.604099989
2941,79.77577667,18.23435833,57598,TELANGANA,Jaya Shankar,Regonda,Jaggaiahpet,27-11-2020,POINT(79.7757766666667 18.2343583333333),Paddy - IR,Square (5x5m),Accepted,9.985,8.9865,3595,0.308739752,0.676942647,0.332599998,0.391799986,30.35284042,31.77158165,24.09927177,24.60057068,385.699585,1134.173218,0.327950239,0.347496927,0.542999983,0.569400012
2942,79.76766667,18.239265,57596,TELANGANA,Jaya Shankar,Regonda,pedhampally,27-11-2020,POINT(79.7676666666667 18.239265),Paddy - IR,Square (5x5m),Accepted,9.46,8.514,3406,0.313871473,0.70934993,0.086900003,0.159700006,30.35731316,31.77681541,24.1072216,24.61238289,383.137146,1116.079834,0.188299984,0.316495419,0.183799997,0.184499994
2943,79.95296934,18.58809088,57595,TELANGANA,Jaya Shankar,Kataram,Bayyaram,27-11-2020,POINT(79.95296934 18.58809088),Paddy - IR,Square (5x5m),Accepted,8.45,7.605,3042,0.309585571,0.768135071,0.186399996,0.495700002,30.31227875,31.55849457,23.60511208,24.09170341,229.9839325,975.9530029,0.246873364,0.330987722,0.299899995,0.847299993
2944,79.77685667,18.25442,57593,TELANGANA,Jaya Shankar,Regonda,gadipally,27-11-2020,POINT(79.7768566666667 18.25442),Paddy - IR,Square (5x5m),Accepted,10.08,9.072,3629,0.302015275,0.71614331,0.338200003,0.560100019,30.3546772,31.76141357,24.07019806,24.5715313,381.1697083,1122.263672,0.306651115,0.345400035,0.465299994,0.766700029
2945,79.772285,18.247425,57591,TELANGANA,Jaya Shankar,Regonda,gadipally,27-11-2020,POINT(79.772285 18.247425),Paddy - IR,Square (5x5m),Accepted,8.48,7.632,3053,0.308158278,0.719007373,0.345400006,0.323000014,30.35375977,31.76649857,24.08473396,24.58605194,383.4346313,1128.218384,-0.052999999,0.267417639,0.569299996,0.497700006
2946,79.75543,18.26186167,57578,TELANGANA,Jaya Shankar,Regonda,Lingala,27-11-2020,POINT(79.75543 18.2618616666667),Paddy - IR,Square (5x5m),Accepted,10.5,9.45,3780,0.306671888,0.789735675,0.35800001,0.35589999,30.36446762,31.76623535,24.07005882,24.57861519,374.3688354,1074.437012,0.354135394,0.330987722,0.558700025,0.533200026
2948,79.92424011,18.33027427,57568,TELANGANA,Jaya Shankar,Ghanpur (Mulug),Kondapur,26-11-2020,POINT(79.92424011 18.33027427),Paddy - IR,Square (5x5m),Accepted,12.38,11.142,4457,0.309557348,0.547329366,0.196999997,0.368499994,30.29679108,31.65629578,23.87220573,24.32866859,366.6347656,1337.579346,0.347496927,0.33314383,0.260399997,0.531199992
2949,79.75463167,18.238475,57563,TELANGANA,Jaya Shankar,dhamanapata,dhamanapata,26-11-2020,POINT(79.7546316666667 18.238475),Paddy - IR,Square (5x5m),Accepted,13.34,12.006,4802,0.311604649,0.734387696,0.274100006,0.383599997,30.36178589,31.78204918,24.11517143,24.62419319,380.574707,1097.98645,0.30023095,0.314468533,0.433600008,0.562300026
2950,79.76219833,18.24529167,57554,TELANGANA,Jaya Shankar,Regonda,regonda,26-11-2020,POINT(79.7621983333333 18.2452916666667),Paddy - IR,Square (5x5m),Accepted,9.78,8.802,3521,0.337428033,0.731333554,0.241999999,0.350400001,30.35821915,31.77163887,24.09243393,24.59752655,380.9703674,1109.17749,0.339682877,0.331717491,0.413599998,0.504000008
2951,79.75585667,18.25905167,57548,TELANGANA,Jaya Shankar,Regonda,regonda,26-11-2020,POINT(79.7558566666667 18.2590516666667),Paddy - IR,Square (5x5m),Accepted,11.23,10.107,4043,0.304638326,0.793797255,0.344500005,0.354999989,30.36357498,31.77150726,24.08509636,24.59380722,376.437439,1082.286865,0.319388062,0.335871667,0.555700004,0.531899989
2952,79.90588795,18.34032663,57531,TELANGANA,Jaya Shankar,Ghanpur (Mulug),Dharmaraopet,26-11-2020,POINT(79.90588795 18.34032663),Paddy - IR,Square (5x5m),Accepted,12.25,11.025,4410,0.31061089,0.665196359,0.169300005,0.492300004,30.30657005,31.66102409,23.87181664,24.33541489,368.5127869,1346.223267,0.276565075,0.338447332,0.209199995,0.79339999
2957,79.67104667,18.32597667,57520,TELANGANA,Jaya Shankar,Chityal,Chityal,25-11-2020,POINT(79.6710466666667 18.3259766666667),Paddy - IR,Square (5x5m),Accepted,12.28,11.052,4421,0.310641617,0.765255332,0.273400009,0.284799993,30.40472603,31.76972961,24.02540207,24.55772591,348.5249634,814.3699341,0.327159435,0.334527731,0.503400028,0.425799996
2958,79.90212542,18.32754941,57489,TELANGANA,Jaya Shankar,Ghanpur (Mulug),Dharmaraopet,25-11-2020,POINT(79.90212542 18.32754941),Paddy - IR,Square (5x5m),Accepted,12.14,10.926,4370,0.308579385,0.631282091,0.224199995,0.519699991,30.30441093,31.66875458,23.89438057,24.35570908,374.5359192,1339.120605,0.352339745,0.298846096,0.317499995,0.450500011
2959,79.86291086,18.62962404,57488,TELANGANA,Jaya Shankar,Kataram,Devarampalle,25-11-2020,POINT(79.86291086 18.62962404),Paddy - IR,Square (5x5m),Accepted,8.44,7.596,3038,0.305556297,0.630657554,0.239600003,0.544499993,30.35276222,31.55911064,23.54865265,24.0460701,157.4917603,852.1050415,0.325537503,0.356695622,0.368699998,0.76880002
2960,79.93616431,18.59917182,57480,TELANGANA,Jaya Shankar,Kataram,Sunderajpet,25-11-2020,POINT(79.93616431 18.59917182),Paddy - IR,Square (5x5m),Accepted,8.47,7.623,3049,0.320564479,0.660848081,0.232099995,0.362100005,30.32147598,31.55881691,23.59295464,24.08263969,212.1931,947.1702881,0.282569379,0.315492332,0.375699997,0.564199984
2961,79.92458707,18.58188815,57474,TELANGANA,Jaya Shankar,Kataram,Sunderajpet,25-11-2020,POINT(79.92458707 18.58188815),Paddy - IR,Square (5x5m),Accepted,8.45,7.605,3042,0.341386229,0.618281186,0.1963,0.4005,30.32439995,31.56435394,23.60267067,24.09181595,212.9038544,960.2010498,0.278638929,0.329493403,0.273000002,0.538600028
2964,79.910411,18.56755428,57459,TELANGANA,Jaya Shankar,Malharrao,Rudraram,25-11-2020,POINT(79.910411 18.56755428),Paddy - IR,Square (5x5m),Accepted,8.295,7.4655,2986,0.314400673,0.555710733,0.167400002,0.468300015,30.3262558,31.57384872,23.62392044,24.11147308,221.5091705,992.9906006,0.125696898,0.356279403,0.278200001,0.786800027
2966,79.5905069,18.2866416,57452,TELANGANA,Jaya Shankar,Mogullapalle,Gundlakarthi,25-11-2020,POINT(79.5905069 18.2866416),Paddy - IR,Square (5x5m),Accepted,10.91,9.819,3928,0.297450304,0.800950706,0.1954,0.534699976,30.43683243,31.83193779,24.14715195,24.71029091,337.0852356,693.4422607,0.346460849,0.353246838,0.398200005,0.667800009
2967,79.85244109,18.63543657,57412,TELANGANA,Jaya Shankar,Kataram,Vilasagar,24-11-2020,POINT(79.85244109 18.63543657),Paddy - IR,Square (5x5m),Accepted,12.66,11.394,4558,0.309284151,0.613807678,0.229000002,0.560000002,30.35777092,31.55635452,23.53430367,24.03293228,171.1087799,841.8338013,0.253495604,0.332436115,0.34709999,0.791700006
2968,79.72120933,18.27593921,57386,TELANGANA,Jaya Shankar,Regonda,Repaka,23-11-2020,POINT(79.72120933 18.27593921),Paddy - IR,Square (5x5m),Accepted,12.24,11.016,4406,0.303792685,0.813616276,0.306300014,0.628300011,30.3786335,31.77554131,24.07586479,24.59481812,365.7907715,1000.936951,0.342057407,0.316495419,0.468400002,0.781799972
2969,79.71755272,18.2788061,57385,TELANGANA,Jaya Shankar,Regonda,Repaka,23-11-2020,POINT(79.71755272 18.2788061),Paddy - IR,Square (5x5m),Accepted,12.29,11.061,4424,0.308294713,0.824436486,0.136399999,0.276199996,30.38305664,31.78040123,24.08281326,24.60528374,363.6209717,979.0535278,0.196295634,0.340885729,0.277099997,0.430799991
2970,79.80668525,18.55492792,57375,TELANGANA,Jaya Shankar,Malharrao,Dubbagattu,23-11-2020,POINT(79.80668525 18.55492792),Paddy - IR,Square (5x5m),Accepted,12.73,11.457,4583,0.29906413,0.563390613,0.172199994,0.394300014,30.3700161,31.60219574,23.63426399,24.13279533,246.401474,934.7162476,0.235380739,0.351878941,0.3134,0.643700004
2971,79.79548762,18.53761013,57365,TELANGANA,Jaya Shankar,Malharrao,Pedda Thoondla,23-11-2020,POINT(79.79548762 18.53761013),Paddy - IR,Square (5x5m),Accepted,13.76,12.384,4954,0.307609081,0.541503012,0.333200008,0.4005,30.37220573,31.61422157,23.66227531,24.16153526,263.196991,946.8727417,0.339069337,0.315492332,0.520600021,0.591899991
2973,79.8040506,18.55263082,57361,TELANGANA,Jaya Shankar,Malharrao,Dubbagattu,23-11-2020,POINT(79.8040506 18.55263082),Paddy - IR,Square (5x5m),Accepted,12.79,11.511,4604,0.301622927,0.548330963,0.167199999,0.4005,30.3700161,31.60219574,23.63426399,24.13279533,246.401474,934.7162476,0.333840907,0.357515991,0.284200013,0.625400007
2974,79.84210715,18.61177403,57356,TELANGANA,Jaya Shankar,Malharrao,Vallamkunta,23-11-2020,POINT(79.84210715 18.61177403),Paddy - IR,Square (5x5m),Accepted,12.01,10.809,4324,0.311484754,0.588051438,0.266900003,0.549600005,30.3597393,31.56669235,23.55780792,24.05561829,180.3030701,869.1151123,0.314468533,0.330987722,0.397199988,0.773899972
2975,79.57650085,18.30083819,57354,TELANGANA,Jaya Shankar,Mogullapalle,Motlapalle,23-11-2020,POINT(79.57650085 18.30083819),Paddy - IR,Square (5x5m),Accepted,10.29,9.261,3704,0.294024348,0.817019701,0.388399988,0.638400018,30.4469986,31.82754898,24.12145615,24.68805313,332.3383789,597.9700317,0.327950239,0.356279403,0.660600007,0.818700016
2976,79.83189815,18.61722185,57343,TELANGANA,Jaya Shankar,Malharrao,Vallamkunta,23-11-2020,POINT(79.83189815 18.61722185),Paddy - IR,Square (5x5m),Accepted,12.83,11.547,4619,0.307457536,0.602859497,0.317200005,0.594200015,30.36374283,31.5683651,23.55624199,24.05464554,187.5648804,868.0015869,0.203470603,0.341475397,0.458400011,0.796299994
2982,79.88487647,18.5829282,57265,TELANGANA,Jaya Shankar,Malharrao,Rudraram,22-11-2020,POINT(79.88487647 18.5829282),Paddy - IR,Square (5x5m),Accepted,12.05,10.845,4338,0.30725044,0.605471849,0.29519999,0.394499987,30.34056091,31.57216454,23.59941673,24.09196472,190.1304016,939.1984863,0.226365477,0.327159435,0.48300001,0.517400026
2983,79.62929619,18.31688592,57201,TELANGANA,Jaya Shankar,Mogullapalle,Mulkalapalle,21-11-2020,POINT(79.62929619 18.31688592),Paddy - IR,Square (5x5m),Accepted,12.25,11.025,4410,0.310214907,0.579713166,0.246600002,0.532999992,30.42580032,31.79817009,24.07217789,24.62120819,340.9224548,701.432373,0.32872811,0.349498749,0.451400012,0.750100017
2984,79.6271205,18.32133907,57200,TELANGANA,Jaya Shankar,Mogullapalle,Mulkalapalle,21-11-2020,POINT(79.6271205 18.32133907),Paddy - IR,Square (5x5m),Accepted,11.4,10.26,4104,0.3039729,0.619864643,0.311300009,0.549000025,30.42653465,31.79168129,24.05388451,24.60164261,340.1298828,681.2648315,0.282569379,0.338447332,0.577899992,0.77759999
2985,79.57996901,18.32197491,57199,TELANGANA,Jaya Shankar,Mogullapalle,Parlapalle,21-11-2020,POINT(79.57996901 18.32197491),Paddy - IR,Square (5x5m),Accepted,10.91,9.819,3928,0.300020427,0.523462057,0.440699995,0.415499985,30.44834328,31.81363106,24.08236694,24.64555931,331.7348022,548.159729,0.322119504,0.338447332,0.664699972,0.563399971
2989,79.82932389,18.62631066,57132,TELANGANA,Jaya Shankar,Malharrao,Vallamkunta,21-11-2020,POINT(79.82932389 18.62631066),Paddy - IR,Square (5x5m),Accepted,12.04,10.836,4334,0.305731535,0.60191524,0.282700002,0.701499999,30.36872673,31.56542206,23.54139137,24.04083633,187.9473114,852.6917114,0.246873364,0.333840907,0.436800003,0.866299987
2990,79.63390269,18.44403565,57063,TELANGANA,Jaya Shankar,Tekumatia,Garimillapalle,20-11-2020,POINT(79.63390269 18.44403565),Paddy - IR,Square (5x5m),Accepted,9.68,8.712,3485,0.302468747,0.617029607,0.3759,0.415899992,30.43112564,31.71053314,23.83167267,24.36210632,336.026886,680.0195923,0.316495419,0.317478597,0.608699977,0.569000006
2991,79.63307258,18.42724527,57062,TELANGANA,Jaya Shankar,Tekumatia,Garimillapalle,20-11-2020,POINT(79.63307258 18.42724527),Paddy - IR,Square (5x5m),Accepted,10.28,9.252,3701,0.29808569,0.733475864,0.396100014,0.434100002,30.42963409,31.72332764,23.8677578,24.4005661,336.4064331,660.5241699,0.341475397,0.339069337,0.633300006,0.671500027
2992,79.62504982,18.41563059,57061,TELANGANA,Jaya Shankar,Tekumatia,Ramakistapur (V),20-11-2020,POINT(79.62504982 18.41563059),Paddy - IR,Square (5x5m),Accepted,10.72,9.648,3859,0.299768478,0.663689494,0.395200014,0.464100003,30.43313789,31.73326874,23.88924408,24.42555046,336.8163147,624.4586792,0.352339745,0.317478597,0.585699975,0.614799976
2993,79.63120734,18.41938801,57060,TELANGANA,Jaya Shankar,Tekumatia,Velchal,20-11-2020,POINT(79.63120734 18.41938801),Paddy - IR,Square (5x5m),Accepted,10.23,9.207,3683,0.300717384,0.706219137,0.440499991,0.549099982,30.42888832,31.72972298,23.88580132,24.41979408,336.5961914,650.7764282,0.335204601,0.301580101,0.676500022,0.751999974
2994,79.62995793,18.40904136,57059,TELANGANA,Jaya Shankar,Tekumatia,Velchal,20-11-2020,POINT(79.62995793 18.40904136),Paddy - IR,Square (5x5m),Accepted,9.215,8.2935,3317,0.295561343,0.581158459,0.175699994,0.486299992,30.43240356,31.73975945,23.90753746,24.44511604,336.6539917,613.4507446,0.298846096,0.337816805,0.309300005,0.731400013
2995,79.79425226,18.5452302,57050,TELANGANA,Jaya Shankar,Malharrao,Rudraram,20-11-2020,POINT(79.79425226 18.5452302),Paddy - IR,Square (5x5m),Accepted,12.16,10.944,4378,0.304153323,0.491748244,0.255199999,0.320100009,30.37314987,31.60932541,23.64823914,24.14768791,257.3738708,936.4570923,0.337816805,0.318442583,0.416200012,0.512899995
2999,79.79375946,18.54807389,57042,TELANGANA,Jaya Shankar,Malharrao,Dubbapeta,20-11-2020,POINT(79.79375946 18.54807389),Paddy - IR,Square (5x5m),Accepted,12.06,10.854,4342,0.304052055,0.502759576,0.31189999,0.506099999,30.37314987,31.60932541,23.64823914,24.14768791,257.3738708,936.4570923,0.274412036,0.353693396,0.461100012,0.699999988
3000,79.85761339,18.62369629,57036,TELANGANA,Jaya Shankar,Malharrao,Kondampet,20-11-2020,POINT(79.85761339 18.62369629),Paddy - IR,Square (5x5m),Accepted,12.03,10.827,4331,0.31186825,0.60132581,0.296400011,0.560400009,30.3567543,31.56068802,23.54683876,24.04476166,165.1056519,852.251709,0.278638929,0.345400035,0.456699997,0.788699985
3001,79.85437477,18.6192589,57030,TELANGANA,Jaya Shankar,Malharrao,Kondampet,20-11-2020,POINT(79.85437477 18.6192589),Paddy - IR,Square (5x5m),Accepted,12.13,10.917,4367,0.308094233,0.587235272,0.265799999,0.319200009,30.35573578,31.56502151,23.55937195,24.05658913,173.041275,870.2286377,0.264884233,0.342057407,0.449400008,0.532999992
